
  _real,_time |   _totl,_time |   missn,_time |   timer,_time |   _zulu,_time |   local,_time |   hobbs,_time |   SLprs,_inHG |   SLtmp,_degC |   _wind,speed |   _wind,__dir |   __trb,_locl |   _prec,_locl |   _hail,_locl |   AMprs,_inHG |   AMtmp,_degC |   LEtmp,_degC |   _dens,ratio |   ____A,_ktas |   ____Q,__psf |   gravi,_fts2 |   __lat,__deg |   __lon,__deg |   __alt,ftmsl |   __alt,ftagl |   ___on,runwy |   __alt,__ind |   __lat,south |   __lon,_west | 
    247.88634 |     245.98355 |     245.98355 |       0.00000 |      18.39816 |      13.39816 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     236.30994 |       0.00000 |       0.00000 |       0.00000 |      13.72071 |     -24.59931 |     -16.84941 |       0.53174 |     614.29071 |     105.99908 |      32.08508 |     -36.57895 |     -72.93050 |   20048.81641 |   19413.02539 |       0.00000 |   20048.02930 |     -38.00000 |     -75.00000 | 
    248.88617 |     246.98349 |     246.98349 |       0.00000 |      18.39842 |      13.39842 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     236.30994 |       0.00000 |       0.00000 |       0.00000 |      13.69742 |     -24.68837 |     -16.93041 |       0.53103 |     614.18060 |     105.96858 |      32.08494 |     -36.57804 |     -72.92970 |   20093.83789 |   19503.32227 |       0.00000 |   20093.06445 |     -38.00000 |     -75.00000 | 
    249.88618 |     247.98355 |     247.98355 |       0.00000 |      18.39868 |      13.39868 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     236.30994 |       0.00000 |       0.00000 |       0.00000 |      13.67452 |     -24.77602 |     -17.01024 |       0.53033 |     614.07233 |     105.93395 |      32.08480 |     -36.57713 |     -72.92889 |   20138.14258 |   19505.00195 |       0.00000 |   20137.38086 |     -38.00000 |     -75.00000 | 
    250.88623 |     248.98364 |     248.98364 |       0.00000 |      18.39894 |      13.39894 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     236.30994 |       0.00000 |       0.00000 |       0.00000 |      13.65179 |     -24.86301 |     -17.09289 |       0.52963 |     613.96478 |     105.85425 |      32.08467 |     -36.57623 |     -72.92808 |   20182.12500 |   19594.02344 |       0.00000 |   20181.36523 |     -38.00000 |     -75.00000 | 
    251.88626 |     249.98373 |     249.98373 |       0.00000 |      18.39920 |      13.39920 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     236.30994 |       0.00000 |       0.00000 |       0.00000 |      13.62924 |     -24.94941 |     -17.17334 |       0.52894 |     613.85791 |     105.79745 |      32.08454 |     -36.57533 |     -72.92727 |   20225.80273 |   19647.11719 |       0.00000 |   20225.04883 |     -38.00000 |     -75.00000 | 
    252.88625 |     250.98370 |     250.98370 |       0.00000 |      18.39946 |      13.39946 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     236.30994 |       0.00000 |       0.00000 |       0.00000 |      13.60693 |     -25.03493 |     -17.25256 |       0.52826 |     613.75214 |     105.74564 |      32.08440 |     -36.57442 |     -72.92645 |   20269.03906 |   19622.67773 |       0.00000 |   20268.29102 |     -38.00000 |     -75.00000 | 
    253.88652 |     251.98383 |     251.98383 |       0.00000 |      18.39972 |      13.39972 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     236.30994 |       0.00000 |       0.00000 |       0.00000 |      13.58470 |     -25.12018 |     -17.33494 |       0.52757 |     613.64673 |     105.64960 |      32.08427 |     -36.57352 |     -72.92563 |   20312.14062 |   19642.74023 |       0.00000 |   20311.39062 |     -38.00000 |     -75.00000 | 
    254.88644 |     252.98383 |     252.98383 |       0.00000 |      18.39998 |      13.39998 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     236.30994 |       0.00000 |       0.00000 |       0.00000 |      13.56285 |     -25.20405 |     -17.40384 |       0.52690 |     613.54297 |     105.71786 |      32.08414 |     -36.57262 |     -72.92481 |   20354.52539 |   19678.58984 |       0.00000 |   20353.79688 |     -38.00000 |     -75.00000 | 
    255.88649 |     253.98396 |     253.98396 |       0.00000 |      18.40024 |      13.40024 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     236.30994 |       0.00000 |       0.00000 |       0.00000 |      13.54119 |     -25.28720 |     -17.49028 |       0.52624 |     613.44006 |     105.53639 |      32.08401 |     -36.57172 |     -72.92399 |   20396.57422 |   19765.73633 |       0.00000 |   20395.83789 |     -38.00000 |     -75.00000 | 
    256.88651 |     254.98398 |     254.98398 |       0.00000 |      18.40050 |      13.40050 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     236.30994 |       0.00000 |       0.00000 |       0.00000 |      13.51931 |     -25.37124 |     -17.57240 |       0.52557 |     613.33606 |     105.43105 |      32.08388 |     -36.57082 |     -72.92316 |   20439.06641 |   19873.62305 |       0.00000 |   20438.33203 |     -38.00000 |     -75.00000 | 
    257.88660 |     255.98409 |     255.98409 |       0.00000 |      18.40076 |      13.40076 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     236.30994 |       0.00000 |       0.00000 |       0.00000 |      13.49772 |     -25.45424 |     -17.64571 |       0.52490 |     613.23334 |     105.42975 |      32.08375 |     -36.56992 |     -72.92234 |   20481.01953 |   19982.28125 |       0.00000 |   20480.29492 |     -38.00000 |     -75.00000 | 
    258.88666 |     256.98419 |     256.98419 |       0.00000 |      18.40102 |      13.40102 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     236.30994 |       0.00000 |       0.00000 |       0.00000 |      13.47654 |     -25.53565 |     -17.71564 |       0.52425 |     613.13257 |     105.45213 |      32.08363 |     -36.56902 |     -72.92152 |   20522.17188 |   20054.63281 |       0.00000 |   20521.45898 |     -38.00000 |     -75.00000 | 
    259.88647 |     257.98428 |     257.98428 |       0.00000 |      18.40128 |      13.40128 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     236.30994 |       0.00000 |       0.00000 |       0.00000 |      13.45556 |     -25.61638 |     -17.79326 |       0.52361 |     613.03259 |     105.36321 |      32.08350 |     -36.56811 |     -72.92069 |   20562.99023 |   20126.97852 |       0.00000 |   20562.27930 |     -38.00000 |     -75.00000 | 
    260.88547 |     258.89627 |     258.89627 |       0.00000 |      18.40152 |      13.40152 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     236.30994 |       0.00000 |       0.00000 |       0.00000 |      13.43643 |     -25.69001 |     -17.86381 |       0.52302 |     612.94141 |     105.28678 |      32.08339 |     -36.56729 |     -72.91994 |   20600.21680 |   20088.81641 |       0.00000 |   20599.51172 |     -38.00000 |     -75.00000 | 
    261.88531 |     259.89639 |     259.89639 |       0.00000 |      18.40178 |      13.40178 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     236.30994 |       0.00000 |       0.00000 |       0.00000 |      13.41558 |     -25.77031 |     -17.93886 |       0.52238 |     612.84192 |     105.22826 |      32.08327 |     -36.56639 |     -72.91911 |   20640.81250 |   20001.27930 |       0.00000 |   20640.11133 |     -38.00000 |     -75.00000 | 
    262.88531 |     260.89658 |     260.89658 |       0.00000 |      18.40204 |      13.40204 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     236.30994 |       0.00000 |       0.00000 |       0.00000 |      13.39488 |     -25.85008 |     -18.01391 |       0.52174 |     612.74316 |     105.16287 |      32.08314 |     -36.56548 |     -72.91829 |   20681.14258 |   19935.03711 |       0.00000 |   20680.44336 |     -38.00000 |     -75.00000 | 
    263.88531 |     261.89679 |     261.89679 |       0.00000 |      18.40230 |      13.40230 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     236.30994 |       0.00000 |       0.00000 |       0.00000 |      13.37430 |     -25.92942 |     -18.08890 |       0.52110 |     612.64484 |     105.09325 |      32.08302 |     -36.56458 |     -72.91747 |   20721.25391 |   20015.03125 |       0.00000 |   20720.55664 |     -38.00000 |     -75.00000 | 
    264.88538 |     262.89691 |     262.89691 |       0.00000 |      18.40256 |      13.40256 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     236.30994 |       0.00000 |       0.00000 |       0.00000 |      13.35385 |     -26.00830 |     -18.16324 |       0.52047 |     612.54712 |     105.02689 |      32.08289 |     -36.56367 |     -72.91663 |   20761.13672 |   19987.69141 |       0.00000 |   20760.44336 |     -38.00000 |     -75.00000 | 
    265.88538 |     263.89700 |     263.89700 |       0.00000 |      18.40282 |      13.40282 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     236.30994 |       0.00000 |       0.00000 |       0.00000 |      13.33353 |     -26.08670 |     -18.23705 |       0.51985 |     612.44995 |     104.96179 |      32.08277 |     -36.56277 |     -72.91581 |   20800.76758 |   19960.98047 |       0.00000 |   20800.08008 |     -38.00000 |     -75.00000 | 
    266.88538 |     264.89716 |     264.89716 |       0.00000 |      18.40308 |      13.40308 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     236.30994 |       0.00000 |       0.00000 |       0.00000 |      13.31336 |     -26.16459 |     -18.31036 |       0.51922 |     612.35333 |     104.89710 |      32.08265 |     -36.56187 |     -72.91499 |   20840.15039 |   19952.86328 |       0.00000 |   20839.46484 |     -38.00000 |     -75.00000 | 
    267.88535 |     265.89728 |     265.89728 |       0.00000 |      18.40334 |      13.40334 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     236.30994 |       0.00000 |       0.00000 |       0.00000 |      13.29332 |     -26.24198 |     -18.38312 |       0.51860 |     612.25745 |     104.83397 |      32.08253 |     -36.56096 |     -72.91415 |   20879.27344 |   19972.02344 |       0.00000 |   20878.59375 |     -38.00000 |     -75.00000 | 
    268.88553 |     266.89743 |     266.89743 |       0.00000 |      18.40360 |      13.40360 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     236.30994 |       0.00000 |       0.00000 |       0.00000 |      13.27343 |     -26.31885 |     -18.45527 |       0.51799 |     612.16211 |     104.77256 |      32.08241 |     -36.56006 |     -72.91333 |   20918.13867 |   19997.42383 |       0.00000 |   20917.46289 |     -38.00000 |     -75.00000 | 
    269.88538 |     267.89755 |     267.89755 |       0.00000 |      18.40386 |      13.40386 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     236.30994 |       0.00000 |       0.00000 |       0.00000 |      13.25369 |     -26.39519 |     -18.52682 |       0.51738 |     612.06744 |     104.71288 |      32.08229 |     -36.55915 |     -72.91250 |   20956.73047 |   20022.83398 |       0.00000 |   20956.05859 |     -38.00000 |     -75.00000 | 
    270.88525 |     268.89761 |     268.89761 |       0.00000 |      18.40412 |      13.40412 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     236.30994 |       0.00000 |       0.00000 |       0.00000 |      13.23410 |     -26.47099 |     -18.59774 |       0.51677 |     611.97345 |     104.65503 |      32.08218 |     -36.55825 |     -72.91167 |   20995.04688 |   20047.71875 |       0.00000 |   20994.38281 |     -38.00000 |     -75.00000 | 
    271.88522 |     269.89771 |     269.89771 |       0.00000 |      18.40438 |      13.40438 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     236.30994 |       0.00000 |       0.00000 |       0.00000 |      13.21466 |     -26.54623 |     -18.66801 |       0.51617 |     611.88007 |     104.59924 |      32.08207 |     -36.55734 |     -72.91085 |   21033.08984 |   20107.25781 |       0.00000 |   21032.42969 |     -38.00000 |     -75.00000 | 
    272.88519 |     270.89777 |     270.89777 |       0.00000 |      18.40464 |      13.40464 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     236.30994 |       0.00000 |       0.00000 |       0.00000 |      13.19537 |     -26.62093 |     -18.73763 |       0.51557 |     611.78741 |     104.54549 |      32.08195 |     -36.55643 |     -72.91002 |   21070.85156 |   20178.04883 |       0.00000 |   21070.19531 |     -38.00000 |     -75.00000 | 
    273.88516 |     271.89786 |     271.89786 |       0.00000 |      18.40491 |      13.40490 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     236.30994 |       0.00000 |       0.00000 |       0.00000 |      13.17623 |     -26.69506 |     -18.80659 |       0.51498 |     611.69543 |     104.49387 |      32.08183 |     -36.55552 |     -72.90919 |   21108.32812 |   20227.75977 |       0.00000 |   21107.67773 |     -38.00000 |     -75.00000 | 
    274.88525 |     272.89813 |     272.89813 |       0.00000 |      18.40516 |      13.40517 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     236.30994 |       0.00000 |       0.00000 |       0.00000 |      13.15725 |     -26.76863 |     -18.87488 |       0.51439 |     611.60413 |     104.44433 |      32.08172 |     -36.55462 |     -72.90837 |   21145.52148 |   20284.60938 |       0.00000 |   21144.87500 |     -38.00000 |     -75.00000 | 
    275.88528 |     273.89813 |     273.89813 |       0.00000 |      18.40543 |      13.40543 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     236.30994 |       0.00000 |       0.00000 |       0.00000 |      13.13843 |     -26.84161 |     -18.94249 |       0.51381 |     611.51355 |     104.39697 |      32.08161 |     -36.55371 |     -72.90754 |   21182.42188 |   20342.89844 |       0.00000 |   21181.77734 |     -38.00000 |     -75.00000 | 
    276.88510 |     274.89810 |     274.89810 |       0.00000 |      18.40569 |      13.40569 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     236.30994 |       0.00000 |       0.00000 |       0.00000 |      13.11977 |     -26.91402 |     -19.00942 |       0.51323 |     611.42358 |     104.35167 |      32.08149 |     -36.55280 |     -72.90672 |   21219.02539 |   20328.70703 |       0.00000 |   21218.38867 |     -38.00000 |     -75.00000 | 
    277.88510 |     275.89828 |     275.89828 |       0.00000 |      18.40595 |      13.40595 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     236.30994 |       0.00000 |       0.00000 |       0.00000 |      13.10126 |     -26.98586 |     -19.07568 |       0.51266 |     611.33447 |     104.30838 |      32.08138 |     -36.55189 |     -72.90588 |   21255.34180 |   20331.28516 |       0.00000 |   21254.71094 |     -38.00000 |     -75.00000 | 
    278.88507 |     276.89838 |     276.89838 |       0.00000 |      18.40621 |      13.40621 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     236.30994 |       0.00000 |       0.00000 |       0.00000 |      13.08291 |     -27.05711 |     -19.14126 |       0.51209 |     611.24591 |     104.26711 |      32.08127 |     -36.55098 |     -72.90506 |   21291.36328 |   20459.23633 |       0.00000 |   21290.73633 |     -38.00000 |     -75.00000 | 
    279.88507 |     277.89838 |     277.89838 |       0.00000 |      18.40647 |      13.40647 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     236.30994 |       0.00000 |       0.00000 |       0.00000 |      13.06472 |     -27.12779 |     -19.20619 |       0.51152 |     611.15820 |     104.22764 |      32.08116 |     -36.55006 |     -72.90424 |   21327.09375 |   20570.46875 |       0.00000 |   21326.47070 |     -38.00000 |     -75.00000 | 
